"ORIGIN","DATE","QUARTER","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","MKT_UNIQUE_CARRIER","ORIGIN_STATE_ABR","DEST","DEST_STATE_ABR","DEP_DEL15","DISTANCE","Rain","Windy","Snowday"
"LAX","2021-01-23",1,1,23,6,"AA","CA","SLC","UT",1,590,1,0,0
"LAX","2021-01-23",1,1,23,6,"AS","CA","GEG","WA",0,945,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","ATL","GA",0,1947,1,0,0
"LAX","2021-01-23",1,1,23,6,"UA","CA","SAN","CA",0,109,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","RNO","NV",0,391,1,0,0
"LAX","2021-01-23",1,1,23,6,"UA","CA","EUG","OR",0,748,1,0,0
"LAX","2021-01-23",1,1,23,6,"AA","CA","OGG","HI",0,2486,1,0,0
"LAX","2021-01-23",1,1,23,6,"UA","CA","SFO","CA",0,337,1,0,0
"LAX","2021-01-23",1,1,23,6,"AS","CA","PDX","OR",0,834,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","GEG","WA",0,945,1,0,0
"LAX","2021-01-23",1,1,23,6,"UA","CA","JAC","WY",0,784,1,0,0
"LAX","2021-01-23",1,1,23,6,"UA","CA","AUS","TX",0,1242,1,0,0
"LAX","2021-01-23",1,1,23,6,"WN","CA","PHX","AZ",0,370,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","BOS","MA",0,2611,1,0,0
"LAX","2021-01-23",1,1,23,6,"NK","CA","CLE","OH",0,2052,1,0,0
"LAX","2021-01-23",1,1,23,6,"AA","CA","PHX","AZ",0,370,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","DFW","TX",0,1235,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","MSY","LA",0,1670,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","BOS","MA",0,2611,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","MSP","MN",0,1535,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","FAT","CA",0,209,1,0,0
"LAX","2021-01-23",1,1,23,6,"DL","CA","ABQ","NM",0,677,1,0,0
"LAX","2021-01-24",1,1,24,7,"AS","CA","PDX","OR",0,834,0,0,0
"LAX","2021-01-24",1,1,24,7,"AS","CA","BZN","MT",0,902,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","OGG","HI",0,2486,0,0,0
"LAX","2021-01-24",1,1,24,7,"AS","CA","SLC","UT",0,590,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-24",1,1,24,7,"NK","CA","MCI","MO",0,1363,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","MEM","TN",0,1619,0,0,0
"LAX","2021-01-24",1,1,24,7,"B6","CA","JFK","NY",0,2475,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","MDW","IL",0,1750,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","BNA","TN",0,1797,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","KOA","HI",0,2504,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-24",1,1,24,7,"B6","CA","MCO","FL",0,2218,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","SJC","CA",0,308,0,0,0
"LAX","2021-01-24",1,1,24,7,"B6","CA","PBI","FL",0,2330,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-24",1,1,24,7,"AS","CA","PDX","OR",0,834,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","EWR","NJ",0,2454,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","IAH","TX",0,1379,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","AUS","TX",0,1242,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","MRY","CA",1,266,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","SJC","CA",0,308,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","JAC","WY",0,784,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","MIA","FL",0,2342,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-24",1,1,24,7,"AS","CA","FAT","CA",0,209,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","JFK","NY",1,2475,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","JAC","WY",0,784,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","GEG","WA",0,945,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","BWI","MD",0,2329,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","ASE","CO",0,737,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","SUN","ID",0,696,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","EUG","OR",0,748,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","MCO","FL",0,2218,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","OAK","CA",0,337,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-24",1,1,24,7,"AA","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","MSY","LA",0,1670,0,0,0
"LAX","2021-01-24",1,1,24,7,"UA","CA","RNO","NV",0,391,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","HNL","HI",0,2556,0,0,0
"LAX","2021-01-24",1,1,24,7,"HA","CA","HNL","HI",0,2556,0,0,0
"LAX","2021-01-24",1,1,24,7,"NK","CA","ORD","IL",0,1744,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","KOA","HI",1,2504,0,0,0
"LAX","2021-01-24",1,1,24,7,"B6","CA","FLL","FL",0,2343,0,0,0
"LAX","2021-01-24",1,1,24,7,"NK","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-24",1,1,24,7,"WN","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-24",1,1,24,7,"DL","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-25",1,1,25,1,"NK","CA","DTW","MI",0,1979,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","SFO","CA",0,337,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SMF","CA",0,373,1,0,0
"LAX","2021-01-25",1,1,25,1,"NK","CA","BWI","MD",0,2329,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","MIA","FL",1,2342,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","MCO","FL",0,2218,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","FAT","CA",0,209,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","BZN","MT",0,902,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","ACV","CA",0,577,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","SAN","CA",0,109,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SFO","CA",0,337,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","LAS","NV",0,236,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","MCO","FL",0,2218,1,0,0
"LAX","2021-01-25",1,1,25,1,"NK","CA","LAS","NV",0,236,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","ATL","GA",0,1947,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","DFW","TX",0,1235,1,0,0
"LAX","2021-01-25",1,1,25,1,"B6","CA","BOS","MA",0,2611,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","PDX","OR",0,834,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","DCA","VA",1,2311,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","BOI","ID",0,674,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","DEN","CO",0,862,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","ASE","CO",0,737,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","LAS","NV",0,236,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","ASE","CO",0,737,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","DEN","CO",0,862,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SLC","UT",0,590,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","SLC","UT",0,590,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","ATL","GA",0,1947,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","HNL","HI",0,2556,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","MIA","FL",0,2342,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","BOS","MA",0,2611,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","PHX","AZ",0,370,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","SJC","CA",0,308,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","PDX","OR",0,834,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","GEG","WA",0,945,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SJC","CA",0,308,1,0,0
"LAX","2021-01-25",1,1,25,1,"B6","CA","FLL","FL",0,2343,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","DFW","TX",0,1235,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","DFW","TX",0,1235,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","LIH","HI",0,2615,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","DAL","TX",0,1246,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","PDX","OR",0,834,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","FLL","FL",0,2343,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","BZN","MT",0,902,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","PHX","AZ",0,370,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","STS","CA",0,400,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","DAL","TX",0,1246,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","BZN","MT",0,902,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","LAS","NV",1,236,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","FAT","CA",0,209,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","LAS","NV",0,236,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","BOI","ID",0,674,1,0,0
"LAX","2021-01-25",1,1,25,1,"UA","CA","SMF","CA",0,373,1,0,0
"LAX","2021-01-25",1,1,25,1,"NK","CA","AUS","TX",0,1242,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","ATL","GA",0,1947,1,0,0
"LAX","2021-01-25",1,1,25,1,"AS","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SJC","CA",0,308,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","MSP","MN",0,1535,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","ATL","GA",0,1947,1,0,0
"LAX","2021-01-25",1,1,25,1,"B6","CA","JFK","NY",0,2475,1,0,0
"LAX","2021-01-25",1,1,25,1,"NK","CA","IAH","TX",0,1379,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","DFW","TX",0,1235,1,0,0
"LAX","2021-01-25",1,1,25,1,"AA","CA","PHX","AZ",0,370,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","LAS","NV",0,236,1,0,0
"LAX","2021-01-25",1,1,25,1,"B6","CA","AUS","TX",0,1242,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","STL","MO",0,1592,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","DEN","CO",0,862,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","MDW","IL",0,1750,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","PDX","OR",0,834,1,0,0
"LAX","2021-01-25",1,1,25,1,"WN","CA","HOU","TX",0,1390,1,0,0
"LAX","2021-01-25",1,1,25,1,"NK","CA","OAK","CA",0,337,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SUN","ID",0,696,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","DTW","MI",0,1979,1,0,0
"LAX","2021-01-25",1,1,25,1,"DL","CA","SMF","CA",0,373,1,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","IAH","TX",0,1379,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","BOS","MA",0,2611,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","MSP","MN",0,1535,0,0,0
"LAX","2021-01-26",1,1,26,2,"HA","CA","OGG","HI",0,2486,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","DCA","VA",0,2311,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","HNL","HI",0,2556,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","JFK","NY",0,2475,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","DAL","TX",0,1246,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","MSP","MN",0,1535,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","DTW","MI",0,1979,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","PDX","OR",0,834,0,0,0
"LAX","2021-01-26",1,1,26,2,"B6","CA","BOS","MA",0,2611,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","CLT","NC",0,2125,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","PSP","CA",0,110,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","FAT","CA",0,209,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","ORD","IL",1,1744,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","STL","MO",0,1592,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","MRY","CA",0,266,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","MDW","IL",0,1750,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","JFK","NY",0,2475,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","HOU","TX",0,1390,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","SEA","WA",0,954,0,0,0
"LAX","2021-01-26",1,1,26,2,"AS","CA","PDX","OR",0,834,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-26",1,1,26,2,"NK","CA","ORD","IL",1,1744,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","SJC","CA",0,308,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","CLT","NC",0,2125,0,0,0
"LAX","2021-01-26",1,1,26,2,"AS","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","IAH","TX",0,1379,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","JAC","WY",0,784,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","PSP","CA",0,110,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","BOI","ID",0,674,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","IAH","TX",0,1379,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","CLT","NC",0,2125,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","MCO","FL",0,2218,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","IAD","VA",0,2288,0,0,0
"LAX","2021-01-26",1,1,26,2,"NK","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","SJC","CA",0,308,0,0,0
"LAX","2021-01-26",1,1,26,2,"AS","CA","BOI","ID",0,674,0,0,0
"LAX","2021-01-26",1,1,26,2,"UA","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-26",1,1,26,2,"DL","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","LAS","NV",1,236,0,0,0
"LAX","2021-01-26",1,1,26,2,"WN","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-26",1,1,26,2,"AS","CA","RNO","NV",0,391,0,0,0
"LAX","2021-01-26",1,1,26,2,"AA","CA","OGG","HI",0,2486,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","SFO","CA",1,337,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","SMF","CA",0,373,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","ATL","GA",0,1947,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","OAK","CA",0,337,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","SEA","WA",0,954,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","OGG","HI",0,2486,0,0,0
"LAX","2021-01-27",1,1,27,3,"B6","CA","EWR","NJ",0,2454,0,0,0
"LAX","2021-01-27",1,1,27,3,"NK","CA","FLL","FL",0,2343,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","EWR","NJ",0,2454,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","SJC","CA",0,308,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","BNA","TN",0,1797,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","EGE","CO",0,748,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","SEA","WA",0,954,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","DAL","TX",0,1246,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","SLC","UT",0,590,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","MCI","MO",0,1363,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","DEN","CO",1,862,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","GEG","WA",0,945,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","DFW","TX",0,1235,0,0,0
"LAX","2021-01-27",1,1,27,3,"B6","CA","JFK","NY",0,2475,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","JAC","WY",0,784,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","MCO","FL",0,2218,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","OGG","HI",1,2486,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","OGG","HI",0,2486,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","SAN","CA",0,109,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","DEN","CO",0,862,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","PDX","OR",0,834,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-27",1,1,27,3,"WN","CA","HOU","TX",0,1390,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","LAS","NV",0,236,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","SFO","CA",0,337,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","JFK","NY",0,2475,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","PHX","AZ",0,370,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","JFK","NY",0,2475,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","CLT","NC",0,2125,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","DTW","MI",0,1979,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","RDM","OR",0,726,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","HNL","HI",0,2556,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","KOA","HI",0,2504,0,0,0
"LAX","2021-01-27",1,1,27,3,"DL","CA","PDX","OR",0,834,0,0,0
"LAX","2021-01-27",1,1,27,3,"UA","CA","RNO","NV",0,391,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","GEG","WA",0,945,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","ORD","IL",0,1744,0,0,0
"LAX","2021-01-27",1,1,27,3,"AS","CA","BZN","MT",0,902,0,0,0
"LAX","2021-01-27",1,1,27,3,"AA","CA","CLT","NC",0,2125,0,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","SUN","ID",1,696,1,0,0
"LAX","2021-01-28",1,1,28,4,"WN","CA","DAL","TX",0,1246,1,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","DEN","CO",0,862,1,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","TUS","AZ",0,451,1,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","RNO","NV",0,391,1,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","DTW","MI",0,1979,1,0,0
"LAX","2021-01-28",1,1,28,4,"UA","CA","RNO","NV",1,391,1,0,0
"LAX","2021-01-28",1,1,28,4,"UA","CA","BZN","MT",0,902,1,0,0
"LAX","2021-01-28",1,1,28,4,"UA","CA","IAH","TX",0,1379,1,0,0
"LAX","2021-01-28",1,1,28,4,"AA","CA","MIA","FL",0,2342,1,0,0
"LAX","2021-01-28",1,1,28,4,"AS","CA","SFO","CA",0,337,1,0,0
"LAX","2021-01-28",1,1,28,4,"AS","CA","GEG","WA",0,945,1,0,0
"LAX","2021-01-28",1,1,28,4,"AS","CA","SEA","WA",0,954,1,0,0
"LAX","2021-01-28",1,1,28,4,"UA","CA","ACV","CA",0,577,1,0,0
"LAX","2021-01-28",1,1,28,4,"G4","CA","BOI","ID",1,674,1,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","MSP","MN",0,1535,1,0,0
"LAX","2021-01-28",1,1,28,4,"DL","CA","BOS","MA",0,2611,1,0,0
